日期,信号数,涨停数,盈利笔数,亏损笔数,日收益率%,T日平均涨幅%,T日平均量比,日PnL(元),权益(元),累计PnL(元),累计收益率%,回撤%,是否盈利日,代码,名称,持仓明细
2023-06-29,2,0,1,1,0.1055,5.0851,2.6523,8627.1421,8187099.3163,7187099.3163,718.7099,-15.1074,True,"000546,000796","金圆股份,凯撒旅业",000546 金圆股份 -1.54% | 000796 凯撒旅业 +1.75%
2023-07-03,2,0,1,1,-1.1573,4.9766,2.5747,-94753.1597,8092346.1565,7092346.1565,709.2346,-16.0899,False,"000007,000620","全新好,盈新发展",000007 全新好 +0.98% | 000620 盈新发展 -3.29%
2023-07-05,2,0,2,0,1.5062,4.9823,1.9175,121886.0524,8214232.2090,7214232.2090,721.4232,-14.8261,True,"000525,000839","红太阳,国安股份",000525 红太阳 +1.15% | 000839 国安股份 +1.86%
2023-07-11,2,0,2,0,2.2577,5.0854,1.9132,185451.5753,8399683.7843,7399683.7843,739.9684,-12.9031,True,"000007,000620","全新好,盈新发展",000007 全新好 +2.05% | 000620 盈新发展 +2.46%
2023-08-08,2,0,1,1,0.9410,5.0844,1.4063,79041.6287,8478725.4130,7478725.4130,747.8725,-12.0835,True,"000620,002086","盈新发展,东方海洋",000620 盈新发展 +4.70% | 002086 东方海洋 -2.82%
2023-08-09,2,0,2,0,4.5541,4.9831,1.6169,386127.1464,8864852.5594,7864852.5594,786.4853,-8.0798,True,"000620,000796","盈新发展,凯撒旅业",000620 盈新发展 +4.46% | 000796 凯撒旅业 +4.65%
2023-08-17,2,0,0,2,-4.6346,5.1331,1.7129,-410853.1472,8453999.4122,7453999.4122,745.3999,-12.3399,False,"000592,000892","平潭发展,欢瑞世纪",000592 平潭发展 -4.97% | 000892 欢瑞世纪 -4.30%
2023-08-29,2,0,1,1,-0.3422,5.3802,1.3308,-28929.0866,8425070.3256,7425070.3256,742.5070,-12.6399,False,"000020,000863","深华发Ａ,三湘印象",000020 深华发Ａ +1.13% | 000863 三湘印象 -1.82%
2023-09-04,2,0,0,2,-2.7875,5.0181,1.3823,-234850.4877,8190219.8380,7190219.8380,719.0220,-15.0751,False,"000420,000796","吉林化纤,凯撒旅业",000420 吉林化纤 -0.88% | 000796 凯撒旅业 -4.69%
2023-09-11,2,0,1,1,0.4791,4.9390,1.7786,39243.3457,8229463.1837,7229463.1837,722.9463,-14.6682,True,"000620,000908","盈新发展,景峰医药",000620 盈新发展 -1.46% | 000908 景峰医药 +2.42%
2023-09-12,2,0,1,1,0.3257,4.9894,1.9581,26800.4453,8256263.6290,7256263.6290,725.6264,-14.3903,True,"000525,000697","红太阳,炼石航空",000525 红太阳 -2.05% | 000697 炼石航空 +2.70%
2023-09-15,2,0,1,1,1.1876,4.9279,1.3518,98054.5219,8354318.1509,7354318.1509,735.4318,-13.3735,True,"000637,000697","茂化实华,炼石航空",000637 茂化实华 +4.66% | 000697 炼石航空 -2.29%
2023-09-20,2,0,0,2,-2.9192,5.0080,2.2256,-243876.6159,8110441.5350,7110441.5350,711.0442,-15.9023,False,"000007,000839","全新好,国安股份",000007 全新好 -2.00% | 000839 国安股份 -3.84%
2023-10-16,2,0,2,0,4.2924,5.0009,1.7611,348135.1466,8458576.6816,7458576.6816,745.8577,-12.2925,True,"000007,000796","全新好,凯撒旅业",000007 全新好 +4.75% | 000796 凯撒旅业 +3.83%
2023-11-10,2,0,2,0,4.8280,5.0424,1.4802,408380.7752,8866957.4567,7866957.4567,786.6957,-8.0579,True,"000697,002021","炼石航空,中捷资源",000697 炼石航空 +4.72% | 002021 中捷资源 +4.94%
2023-11-13,2,0,1,1,0.3617,4.9066,1.8957,32072.2705,8899029.7272,7899029.7272,789.9030,-7.7254,True,"000564,000761","供销大集,本钢板材",000564 供销大集 +5.04% | 000761 本钢板材 -4.32%
2023-11-28,2,0,0,2,-0.5110,4.9185,1.4852,-45471.4135,8853558.3137,7853558.3137,785.3558,-8.1969,False,"000525,002021","红太阳,中捷资源",000525 红太阳 -0.30% | 002021 中捷资源 -0.72%
2023-12-14,2,0,1,1,1.0392,5.0316,1.2183,92009.2315,8945567.5452,7945567.5452,794.5568,-7.2428,True,"000796,002021","凯撒旅业,中捷资源",000796 凯撒旅业 -1.02% | 002021 中捷资源 +3.10%
2023-12-15,2,0,0,2,-3.2174,5.0467,1.7843,-287810.2431,8657757.3021,7657757.3021,765.7757,-10.2271,False,"000620,000889","盈新发展,中嘉博创",000620 盈新发展 -5.19% | 000889 中嘉博创 -1.24%
2024-01-02,2,0,2,0,0.5821,5.1585,1.7521,50396.7904,8708154.0925,7708154.0925,770.8154,-9.7046,True,"000679,000697","大连友谊,炼石航空",000679 大连友谊 +0.56% | 000697 炼石航空 +0.60%
2024-01-10,2,0,1,1,1.2046,4.8862,1.4043,104901.0044,8813055.0969,7813055.0969,781.3055,-8.6168,True,"000620,000889","盈新发展,中嘉博创",000620 盈新发展 -2.38% | 000889 中嘉博创 +4.79%
2024-01-24,2,0,2,0,4.9647,5.3923,1.2913,437542.8215,9250597.9184,8250597.9184,825.0598,-4.0799,True,"000069,000927","华侨城Ａ,中国铁物",000069 华侨城Ａ +5.54% | 000927 中国铁物 +4.39%
2024-01-25,2,0,1,1,-0.1758,5.4009,1.1412,-16262.6050,9234335.3133,8234335.3133,823.4335,-4.2486,False,"000607,000881","华媒控股,中广核技",000607 华媒控股 +1.28% | 000881 中广核技 -1.64%
2024-01-29,2,0,1,1,-2.5643,5.0675,1.2149,-236792.1692,8997543.1441,7997543.1441,799.7543,-6.7039,False,"000007,002021","全新好,中捷资源",000007 全新好 +0.13% | 002021 中捷资源 -5.25%
2024-02-06,2,0,0,2,-0.6896,4.7272,1.1953,-62049.5854,8935493.5587,7935493.5587,793.5494,-7.3473,False,"000157,000876","中联重科,新 希 望",000157 中联重科 -1.20% | 000876 新 希 望 -0.18%
2024-02-07,2,0,0,2,-1.0692,5.2880,1.4534,-95536.1697,8839957.3890,7839957.3890,783.9957,-8.3379,False,"000750,000758","国海证券,中色股份",000750 国海证券 -1.17% | 000758 中色股份 -0.96%
2024-02-19,2,0,1,1,1.9520,5.2517,1.0954,172558.9768,9012516.3657,8012516.3657,801.2516,-6.5486,True,"000889,001289","中嘉博创,龙源电力",000889 中嘉博创 +4.67% | 001289 龙源电力 -0.76%
2024-02-23,2,0,2,0,1.1101,5.4225,1.0292,100049.3364,9112565.7022,8112565.7022,811.2566,-5.5112,True,"000576,000608","甘化科工,阳光股份",000576 甘化科工 +2.05% | 000608 阳光股份 +0.17%
2024-02-27,2,0,0,2,-5.0346,5.2786,1.2355,-458784.5928,8653781.1094,7653781.1094,765.3781,-10.2684,False,"000564,000889","供销大集,中嘉博创",000564 供销大集 -4.77% | 000889 中嘉博创 -5.30%
2024-02-29,2,0,1,1,3.1554,5.4100,1.3514,273057.1253,8926838.2347,7926838.2347,792.6838,-7.4370,True,"000100,001218","TCL科技,丽臣实业",000100 TCL科技 +6.32% | 001218 丽臣实业 -0.01%
2024-03-01,2,0,0,2,-0.7720,5.1675,1.1679,-68911.3341,8857926.9005,7857926.9005,785.7927,-8.1516,False,"000032,000948","深桑达Ａ,南天信息",000032 深桑达Ａ -0.83% | 000948 南天信息 -0.71%
2024-03-04,2,0,1,1,-1.8357,5.0526,1.5294,-162606.2295,8695320.6710,7695320.6710,769.5321,-9.8376,False,"000637,002021","茂化实华,中捷资源",000637 茂化实华 -5.16% | 002021 中捷资源 +1.49%
2024-03-12,2,1,1,1,4.2220,5.1742,1.3980,367115.8304,9062436.5014,8062436.5014,806.2437,-6.0310,True,"001259,001316","利仁科技,润贝航科",001259 利仁科技 -1.32% | 001316 润贝航科 +9.76%涨停
2024-03-14,2,0,2,0,0.7212,5.0229,1.3888,65359.4703,9127795.9717,8127795.9717,812.7796,-5.3533,True,"000530,002052","冰山冷热,同洲电子",000530 冰山冷热 +1.28% | 002052 同洲电子 +0.16%
2024-03-15,2,0,1,1,-0.2483,4.8092,1.2584,-22660.5381,9105135.4336,8105135.4336,810.5135,-5.5882,False,"000060,000564","中金岭南,供销大集",000060 中金岭南 -0.72% | 000564 供销大集 +0.23%
2024-03-20,2,0,1,1,2.2309,5.0417,1.8063,203123.2065,9308258.6401,8308258.6401,830.8259,-3.4820,True,"000525,002052","红太阳,同洲电子",000525 红太阳 +4.76% | 002052 同洲电子 -0.30%
2024-03-29,2,0,1,1,0.2952,4.7829,1.4045,27481.5255,9335740.1656,8335740.1656,833.5740,-3.1971,True,"000426,001205","兴业银锡,盛航股份",000426 兴业银锡 -0.30% | 001205 盛航股份 +0.89%
2024-04-01,2,0,1,1,0.0595,5.0119,1.2293,5551.8280,9341291.9936,8341291.9936,834.1292,-3.1395,True,"000697,002101","炼石航空,广东鸿图",000697 炼石航空 +2.20% | 002101 广东鸿图 -2.08%
2024-04-02,2,0,1,1,0.6515,5.0081,1.6204,60855.1162,9402147.1097,8402147.1097,840.2147,-2.5085,True,"000657,000790","中钨高新,华神科技",000657 中钨高新 +7.67% | 000790 华神科技 -6.37%
2024-04-03,2,0,1,1,1.1852,5.0519,1.8379,111430.5277,9513577.6374,8513577.6374,851.3578,-1.3531,True,"000796,002086","凯撒旅业,东方海洋",000796 凯撒旅业 -0.59% | 002086 东方海洋 +2.97%
2024-04-17,2,0,0,2,-1.0045,5.3238,1.0875,-95562.3732,9418015.2642,8418015.2642,841.8015,-2.3440,False,"000411,002015","英特集团,协鑫能科",000411 英特集团 -0.88% | 002015 协鑫能科 -1.12%
2024-04-23,2,0,0,2,-0.6928,4.9032,1.4300,-65247.0930,9352768.1712,8352768.1712,835.2768,-3.0205,False,"000637,002066","茂化实华,瑞泰科技",000637 茂化实华 -0.62% | 002066 瑞泰科技 -0.76%
2024-04-24,2,0,1,1,0.3369,5.0877,1.6219,31513.4673,9384281.6385,8384281.6385,838.4282,-2.6938,True,"000796,002086","凯撒旅业,东方海洋",000796 凯撒旅业 +0.97% | 002086 东方海洋 -0.30%
2024-04-26,2,0,2,0,3.0349,5.1283,1.5623,284805.3493,9669086.9878,8669086.9878,866.9087,0.0000,True,"000692,000839","惠天热电,国安股份",000692 惠天热电 +2.89% | 000839 国安股份 +3.18%
2024-04-29,2,0,0,2,-0.9280,4.9617,1.4129,-89731.8236,9579355.1642,8579355.1642,857.9355,-0.9280,False,"000825,000931","太钢不锈,中 关 村",000825 太钢不锈 -1.33% | 000931 中 关 村 -0.53%
2024-04-30,2,0,0,2,-0.8426,4.9921,1.4022,-80712.8640,9498642.3003,8498642.3003,849.8642,-1.7628,False,"000692,001226","惠天热电,拓山重工",000692 惠天热电 -0.30% | 001226 拓山重工 -1.39%
2024-05-06,2,0,0,2,-2.4786,5.0955,1.5238,-235435.7050,9263206.5953,8263206.5953,826.3207,-4.1977,False,"000151,000518","中成股份,四环生物",000151 中成股份 -2.99% | 000518 四环生物 -1.97%
2024-05-08,2,0,2,0,3.5298,5.1455,2.2760,326971.4839,9590178.0792,8590178.0792,859.0178,-0.8161,True,"000889,002052","中嘉博创,同洲电子",000889 中嘉博创 +4.70% | 002052 同洲电子 +2.36%
2024-05-09,2,0,1,1,0.4306,4.9858,1.7241,41291.0960,9631469.1752,8631469.1752,863.1469,-0.3891,True,"000697,000889","炼石航空,中嘉博创",000697 炼石航空 -0.03% | 000889 中嘉博创 +0.89%
2024-05-13,2,0,0,2,-1.8608,5.0830,1.6464,-179223.2184,9452245.9568,8452245.9568,845.2246,-2.2426,False,"000809,000839","和展能源,国安股份",000809 和展能源 -2.99% | 000839 国安股份 -0.73%
2024-05-14,2,0,1,1,-0.6003,4.7520,1.4082,-56743.3879,9395502.5689,8395502.5689,839.5503,-2.8295,False,"000509,000977","华塑控股,浪潮信息",000509 华塑控股 +0.65% | 000977 浪潮信息 -1.85%
2024-05-15,2,0,2,0,1.9532,4.7322,1.4507,183512.1602,9579014.7291,8579014.7291,857.9015,-0.9315,True,"000801,000908","四川九洲,景峰医药",000801 四川九洲 +0.72% | 000908 景峰医药 +3.19%
2024-05-17,2,0,0,2,-4.7072,5.0867,1.2241,-450899.0431,9128115.6859,8128115.6859,812.8116,-5.5949,False,"000908,002092","景峰医药,中泰化学",000908 景峰医药 -4.04% | 002092 中泰化学 -5.37%
2024-05-20,2,0,1,1,1.5519,5.0714,1.4117,141654.8323,9269770.5182,8269770.5182,826.9771,-4.1298,True,"000637,000889","茂化实华,中嘉博创",000637 茂化实华 -0.30% | 000889 中嘉博创 +3.40%
2024-05-24,2,0,1,1,-0.5928,4.9771,1.3201,-54951.5870,9214818.9312,8214818.9312,821.4819,-4.6981,False,"000796,000889","凯撒旅业,中嘉博创",000796 凯撒旅业 -2.33% | 000889 中嘉博创 +1.15%
2024-05-30,2,0,2,0,2.7882,4.9983,1.7341,256930.8337,9471749.7649,8471749.7649,847.1750,-2.0409,True,"000525,000839","红太阳,国安股份",000525 红太阳 +4.70% | 000839 国安股份 +0.88%
2024-06-07,2,0,0,2,-1.2946,4.8915,1.2124,-122622.8345,9349126.9304,8349126.9304,834.9127,-3.3091,False,"000637,002086","茂化实华,东方海洋",000637 茂化实华 -1.12% | 002086 东方海洋 -1.47%
2024-06-18,2,0,1,1,-0.4574,4.9812,4.5948,-42763.1319,9306363.7985,8306363.7985,830.6364,-3.7514,False,"000506,002052","招金黄金,同洲电子",000506 招金黄金 +4.29% | 002052 同洲电子 -5.20%
2024-06-26,2,0,0,2,-1.9761,5.2285,1.1381,-183905.4566,9122458.3419,8122458.3419,812.2458,-5.6534,False,"000020,000917","深华发Ａ,电广传媒",000020 深华发Ａ -2.48% | 000917 电广传媒 -1.47%
2024-07-01,2,0,0,2,-0.8319,5.2933,1.6362,-75891.0896,9046567.2523,8046567.2523,804.6567,-6.4382,False,"000517,000926","荣安地产,福星股份",000517 荣安地产 -1.36% | 000926 福星股份 -0.30%
2024-07-05,2,0,0,2,-2.4062,4.8386,1.5122,-217674.4711,8828892.7812,7828892.7812,782.8893,-8.6895,False,"002020,002052","京新药业,同洲电子",002020 京新药业 -3.59% | 002052 同洲电子 -1.23%
2024-07-09,2,0,0,2,-1.6819,4.8868,1.1776,-148496.4094,8680396.3718,7680396.3718,768.0396,-10.2253,False,"000901,001389","航天科技,广合科技",000901 航天科技 -2.93% | 001389 广合科技 -0.43%
2024-07-11,2,0,1,1,1.3594,5.0704,1.2657,118003.3624,8798399.7342,7798399.7342,779.8400,-9.0049,True,"000701,000908","厦门信达,景峰医药",000701 厦门信达 -1.88% | 000908 景峰医药 +4.60%
2024-07-18,2,0,2,0,4.2015,4.9237,2.1151,369666.3678,9168066.1020,8168066.1020,816.8066,-5.1817,True,"000525,000908","红太阳,景峰医药",000525 红太阳 +3.32% | 000908 景峰医药 +5.08%
2024-07-19,2,0,1,1,-1.4436,5.0848,1.4319,-132348.8501,9035717.2519,8035717.2519,803.5717,-6.5505,False,"000070,002052","特发信息,同洲电子",000070 特发信息 +2.24% | 002052 同洲电子 -5.13%
2024-07-25,2,0,1,1,-0.9859,5.1277,2.0399,-89079.7315,8946637.5204,7946637.5204,794.6638,-7.4717,False,"000506,000908","招金黄金,景峰医药",000506 招金黄金 -5.26% | 000908 景峰医药 +3.29%
2024-07-29,2,0,2,0,2.5774,5.1543,1.5276,230589.3625,9177226.8829,8177226.8829,817.7227,-5.0869,True,"000785,000908","居然智家,景峰医药",000785 居然智家 +0.51% | 000908 景峰医药 +4.65%
2024-07-31,2,0,0,2,-0.5368,5.3341,1.4861,-49262.1810,9127964.7019,8127964.7019,812.7965,-5.5964,False,"000545,002020","金浦钛业,京新药业",000545 金浦钛业 -0.87% | 002020 京新药业 -0.21%
2024-08-06,2,0,2,0,4.5965,5.1486,1.1849,419569.8221,9547534.5240,8547534.5240,854.7535,-1.2571,True,"000908,002052","景峰医药,同洲电子",000908 景峰医药 +4.60% | 002052 同洲电子 +4.60%
2024-08-08,2,0,2,0,3.0255,5.2040,1.4432,288858.9266,9836393.4506,8836393.4506,883.6393,0.0000,True,"000525,002052","红太阳,同洲电子",000525 红太阳 +3.82% | 002052 同洲电子 +2.23%
2024-08-13,2,0,1,1,0.3514,5.1840,1.1586,34564.5780,9870958.0286,8870958.0286,887.0958,0.0000,True,"000506,000525","招金黄金,红太阳",000506 招金黄金 -2.46% | 000525 红太阳 +3.16%
2024-08-16,2,0,2,0,4.4654,5.0039,1.3258,440772.8407,10311730.8693,9311730.8693,931.1731,0.0000,True,"000908,002052","景峰医药,同洲电子",000908 景峰医药 +4.53% | 002052 同洲电子 +4.40%
2024-08-19,2,0,0,2,-2.7194,5.0242,1.3216,-280412.5523,10031318.3169,9031318.3169,903.1318,-2.7194,False,"000525,000889","红太阳,中嘉博创",000525 红太阳 -0.30% | 000889 中嘉博创 -5.14%
2024-08-23,2,0,1,1,1.6908,5.0080,2.0493,169609.9992,10200928.3161,9200928.3161,920.0928,-1.0745,True,"000908,002103","景峰医药,广博股份",000908 景峰医药 +4.66% | 002103 广博股份 -1.27%
2024-09-19,2,0,1,1,-0.0015,4.7737,1.4656,-154.8046,10200773.5115,9200773.5115,920.0774,-1.0760,False,"000630,000952","铜陵有色,广济药业",000630 铜陵有色 +2.29% | 000952 广济药业 -2.29%
2024-09-24,2,0,2,0,1.7549,5.4868,1.2337,179011.2310,10379784.7425,9379784.7425,937.9785,0.0000,True,"000529,001872","广弘控股,招商港口",000529 广弘控股 +0.85% | 001872 招商港口 +2.66%
2024-09-26,2,0,2,0,3.3949,5.3727,1.4063,352384.5104,10732169.2530,9732169.2530,973.2169,0.0000,True,"000709,002064","河钢股份,华峰化学",000709 河钢股份 +2.24% | 002064 华峰化学 +4.55%
2024-09-27,2,0,2,0,4.7281,5.0437,1.9402,507425.8277,11239595.0807,10239595.0807,1023.9595,0.0000,True,"000037,000809","深南电A,和展能源",000037 深南电A +6.94% | 000809 和展能源 +2.52%
2024-09-30,2,0,2,0,1.0609,5.0786,2.2000,119243.1103,11358838.1909,10358838.1909,1035.8838,0.0000,True,"000889,000989","中嘉博创,九芝堂",000889 中嘉博创 +1.33% | 000989 九芝堂 +0.79%
2024-10-08,2,0,2,0,4.6918,5.0635,1.4990,532932.8138,11891771.0048,10891771.0048,1089.1771,0.0000,True,"000525,002052","红太阳,同洲电子",000525 红太阳 +4.76% | 002052 同洲电子 +4.63%
2024-10-16,2,0,1,1,-0.1458,5.2009,2.8609,-17341.2258,11874429.7789,10874429.7789,1087.4430,-0.1458,False,"000863,002052","三湘印象,同洲电子",000863 三湘印象 -5.14% | 002052 同洲电子 +4.85%
2024-10-22,2,0,2,0,2.6764,4.8390,1.3857,317802.5827,12192232.3616,11192232.3616,1119.2232,0.0000,True,"000070,000597","特发信息,东北制药",000070 特发信息 +4.63% | 000597 东北制药 +0.72%
2024-10-25,2,0,1,1,1.7444,5.0911,1.3825,212686.7201,12404919.0817,11404919.0817,1140.4919,0.0000,True,"000506,000809","招金黄金,和展能源",000506 招金黄金 +4.59% | 000809 和展能源 -1.10%
2024-10-28,2,0,0,2,-4.7550,5.2281,1.4843,-589853.0300,11815066.0517,10815066.0517,1081.5066,-4.7550,False,"000620,000923","盈新发展,河钢资源",000620 盈新发展 -5.86% | 000923 河钢资源 -3.65%
2024-10-29,2,0,1,1,1.6838,5.0104,2.8282,198943.8271,12014009.8789,11014009.8789,1101.4010,-3.1512,True,"000070,000506","特发信息,招金黄金",000070 特发信息 -1.17% | 000506 招金黄金 +4.54%
2024-11-05,2,0,2,0,4.1043,4.8446,1.2462,493091.5776,12507101.4565,11507101.4565,1150.7101,0.0000,True,"000506,000926","招金黄金,福星股份",000506 招金黄金 +4.76% | 000926 福星股份 +3.45%
2024-11-07,2,0,0,2,-4.2031,5.2372,1.2767,-525684.9660,11981416.4904,10981416.4904,1098.1416,-4.2031,False,"000797,002084","中国武夷,海鸥住工",000797 中国武夷 -5.02% | 002084 海鸥住工 -3.39%
2024-11-11,2,0,1,1,0.9478,4.8064,1.3790,113554.0685,12094970.5589,11094970.5589,1109.4971,-3.2952,True,"000531,000908","穗恒运Ａ,景峰医药",000531 穗恒运Ａ -2.75% | 000908 景峰医药 +4.65%
2024-11-19,2,0,1,1,0.6023,5.3139,1.2484,72853.9565,12167824.5154,11167824.5154,1116.7825,-2.7127,True,"001282,001379","三联锻造,腾达科技",001282 三联锻造 +2.87% | 001379 腾达科技 -1.67%
2024-11-21,2,0,1,1,0.2001,5.0606,1.3556,24342.3415,12192166.8569,11192166.8569,1119.2167,-2.5180,True,"000889,002092","中嘉博创,中泰化学",000889 中嘉博创 +1.93% | 002092 中泰化学 -1.53%
2024-11-25,2,0,1,1,0.0332,5.2580,1.4888,4048.9537,12196215.8107,11196215.8107,1119.6216,-2.4857,True,"000731,001209","四川美丰,洪兴股份",000731 四川美丰 -0.81% | 001209 洪兴股份 +0.87%
2024-11-27,2,0,1,1,1.8225,4.7351,1.5119,222271.0799,12418486.8905,11418486.8905,1141.8487,-0.7085,True,"002020,002052","京新药业,同洲电子",002020 京新药业 -1.15% | 002052 同洲电子 +4.79%
2024-11-29,2,0,1,1,-0.3804,5.1272,1.7391,-47244.8007,12371242.0899,11371242.0899,1137.1242,-1.0863,False,"000506,000889","招金黄金,中嘉博创",000506 招金黄金 -5.40% | 000889 中嘉博创 +4.64%
2024-12-02,2,0,1,1,1.8481,4.9990,1.1635,228638.0481,12599880.1379,11599880.1379,1159.9880,0.0000,True,"000545,000908","金浦钛业,景峰医药",000545 金浦钛业 -1.02% | 000908 景峰医药 +4.72%
2024-12-03,2,0,1,1,1.0706,5.0595,1.4118,134898.9605,12734779.0984,11734779.0984,1173.4779,0.0000,True,"000889,000908","中嘉博创,景峰医药",000889 中嘉博创 -2.54% | 000908 景峰医药 +4.68%
2024-12-11,2,1,1,1,4.5876,5.2146,1.1949,584223.1333,13319002.2318,12319002.2318,1231.9002,0.0000,True,"000545,001217","金浦钛业,华尔泰",000545 金浦钛业 -0.63% | 001217 华尔泰 +9.81%涨停
2024-12-16,2,0,0,2,-7.6606,4.8537,1.1670,-1020310.3601,12298691.8716,11298691.8716,1129.8692,-7.6606,False,"000809,002042","和展能源,华孚时尚",000809 和展能源 -5.19% | 002042 华孚时尚 -10.14%
2024-12-18,2,0,2,0,4.0053,5.0703,1.1260,492601.6362,12791293.5078,11791293.5078,1179.1294,-3.9621,True,"000506,002052","招金黄金,同洲电子",000506 招金黄金 +3.34% | 002052 同洲电子 +4.67%
2025-01-07,2,0,0,2,-1.6045,5.1245,1.0013,-205233.2835,12586060.2243,11586060.2243,1158.6060,-5.5030,False,"000633,001208","合金投资,华菱线缆",000633 合金投资 -1.67% | 001208 华菱线缆 -1.54%
2025-01-10,2,0,1,1,1.9043,5.0482,1.2435,239672.0351,12825732.2593,11825732.2593,1182.5732,-3.7035,True,"000506,002052","招金黄金,同洲电子",000506 招金黄金 +3.81% | 002052 同洲电子 -0.00%
2025-01-14,2,0,1,1,-1.0484,5.4099,1.0976,-134459.3427,12691272.9166,11691272.9166,1169.1273,-4.7130,False,"000008,000812","神州高铁,陕西金叶",000008 神州高铁 -2.47% | 000812 陕西金叶 +0.38%
2025-01-16,2,0,0,2,-2.2696,4.8431,1.5285,-288040.4087,12403232.5079,11403232.5079,1140.3233,-6.8757,False,"000908,001298","景峰医药,好上好",000908 景峰医药 -2.83% | 001298 好上好 -1.71%
2025-01-23,2,0,0,2,-0.9659,4.7971,1.8892,-119800.8346,12283431.6734,11283431.6734,1128.3432,-7.7751,False,"000409,001296","云鼎科技,长江材料",000409 云鼎科技 -1.14% | 001296 长江材料 -0.79%
2025-02-06,2,0,1,1,0.1097,4.9048,1.5287,13477.7153,12296909.3887,11296909.3887,1129.6909,-7.6739,True,"001319,001380","铭科精技,华纬科技",001319 铭科精技 +1.34% | 001380 华纬科技 -1.12%
2025-02-10,2,0,1,1,0.3415,4.8331,1.4484,41994.3145,12338903.7032,11338903.7032,1133.8904,-7.3586,True,"000948,001211","南天信息,双枪科技",000948 南天信息 -2.10% | 001211 双枪科技 +2.78%
2025-02-11,2,0,0,2,-2.7220,4.9766,1.2333,-335867.7294,12003035.9738,11003035.9738,1100.3036,-9.8804,False,"000506,000908","招金黄金,景峰医药",000506 招金黄金 -2.89% | 000908 景峰医药 -2.55%
2025-02-17,2,0,1,1,-1.3388,4.8148,1.2666,-160692.9835,11842342.9903,10842342.9903,1084.2343,-11.0869,False,"000545,002052","金浦钛业,同洲电子",000545 金浦钛业 -4.28% | 002052 同洲电子 +1.60%
2025-02-19,2,0,1,1,0.5829,4.7899,1.8038,69025.5693,11911368.5596,10911368.5596,1091.1369,-10.5686,True,"000962,001318","东方钽业,阳光乳业",000962 东方钽业 -0.10% | 001318 阳光乳业 +1.26%
2025-03-12,2,0,2,0,2.5127,5.0000,1.6968,299292.6134,12210661.1729,11210661.1729,1121.0661,-8.3215,True,"000525,000889","红太阳,中嘉博创",000525 红太阳 +2.76% | 000889 中嘉博创 +2.26%
2025-03-17,2,0,2,0,4.6666,4.9938,2.1002,569821.3992,12780482.5722,11780482.5722,1178.0483,-4.0432,True,"000908,002052","景峰医药,同洲电子",000908 景峰医药 +4.69% | 002052 同洲电子 +4.65%
2025-03-18,2,0,2,0,4.7192,4.9666,2.6684,603140.2137,13383622.7858,12383622.7858,1238.3623,0.0000,True,"000908,002052","景峰医药,同洲电子",000908 景峰医药 +4.68% | 002052 同洲电子 +4.76%
2025-04-09,2,0,1,1,-0.7287,5.0009,1.2942,-97523.2931,13286099.4927,12286099.4927,1228.6099,-0.7287,False,"000088,000927","盐 田 港,中国铁物",000088 盐 田 港 -1.55% | 000927 中国铁物 +0.10%
2025-04-14,2,0,2,0,4.5222,5.0345,1.1724,600826.9437,13886926.4365,12886926.4365,1288.6926,0.0000,True,"000506,000889","招金黄金,中嘉博创",000506 招金黄金 +4.14% | 000889 中嘉博创 +4.90%
2025-04-15,2,0,0,2,-3.2451,5.1918,1.1839,-450647.0416,13436279.3949,12436279.3949,1243.6279,-3.2451,False,"000521,002052","长虹美菱,同洲电子",000521 长虹美菱 -1.58% | 002052 同洲电子 -4.91%
2025-04-16,2,0,1,1,-1.1269,5.0588,1.2202,-151419.2724,13284860.1225,12284860.1225,1228.4860,-4.3355,False,"000506,000908","招金黄金,景峰医药",000506 招金黄金 -3.42% | 000908 景峰医药 +1.16%
2025-04-18,2,0,2,0,4.5374,4.9977,1.1526,602789.0003,13887649.1228,12887649.1228,1288.7649,0.0000,True,"000908,002052","景峰医药,同洲电子",000908 景峰医药 +4.41% | 002052 同洲电子 +4.67%
2025-04-30,2,0,2,0,4.7242,5.0331,1.9483,656087.1279,14543736.2508,13543736.2508,1354.3736,0.0000,True,"000691,000929","亚太实业,兰州黄河",000691 亚太实业 +4.79% | 000929 兰州黄河 +4.66%
2025-05-06,2,0,0,2,-0.9817,5.0110,1.2588,-142772.4798,14400963.7709,13400963.7709,1340.0964,-0.9817,False,"001395,002093","亚联机械,国脉科技",001395 亚联机械 -0.55% | 002093 国脉科技 -1.42%
2025-05-08,2,0,1,1,1.1819,5.0122,1.5974,170206.0782,14571169.8491,13571169.8491,1357.1170,0.0000,True,"000697,000929","炼石航空,兰州黄河",000697 炼石航空 +4.09% | 000929 兰州黄河 -1.73%
2025-05-19,2,0,1,1,1.1579,5.1678,1.2010,168712.9321,14739882.7812,13739882.7812,1373.9883,0.0000,True,"000504,000608","南华生物,阳光股份",000504 南华生物 -0.16% | 000608 阳光股份 +2.48%
2025-05-20,2,0,1,1,-0.1982,5.0157,1.2465,-29217.4311,14710665.3502,13710665.3502,1371.0665,-0.1982,False,"000908,002052","景峰医药,同洲电子",000908 景峰医药 -2.49% | 002052 同洲电子 +2.09%
